
\\ Begins the configuration of the alarm system, 04.06.2014 04:54:19

04.06.2014 04:54:19.891 - The LTM data was read from the file "C:\Program Files\Siemens\WinCC\bin\LTMDatenENU.csv"
04.06.2014 04:54:20.241 - The text "SYNC:@100_s@:@1_s@ Time synchronization activated" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.241 - The text "SYNC:@100_s@:@1_s@:DCF77 client service has failed" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.241 - The text "SYNC:@100_s@:@1_s@:DCF77 client service is working properly" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.241 - The text "SYNC:@100_s@:@1_s@:@2_s@ switched to master mode @3_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.241 - The text "SYNC:@100_s@:@1_s@:@2_s@ switched to slave mode @3_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.241 - The text "SYNC:@100_s@:@1_s@:@2_s@ cannot issue a time message" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.241 - The text "SYNC:@100_s@:@1_s@:@2_s@ can properly issue a time message" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.241 - The text "SYNC:@100_s@:@1_s@:@2_s@ presents the local time" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.241 - The text "SYNC:@100_s@:@1_s@:LAN-Sync: time not synchronized with PC @2_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.241 - The text "SYNC:@100_s@:@1_s@:LAN-Sync: time synchronization set to PC @2_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.241 - The text "SYNC:@100_s@:@1_s@:LAN-Sync: time synchronized with PC @2_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.241 - The text "SYNC:@100_s@:@1_s@:Configured device name for the time synchronization does not agree with PC installation" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.241 - The text "SYNC:@100_s@:@1_s@:LAN sync: time cannot be accepted from connected WinCC server" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.241 - The text "SYNC:@100_s@:@1_s@:Time jump - switched to permanent slave mode" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.241 - The text "SYNC:@100_s@:@1_s@:Time jump - time synchronization permanently deactivated" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "SYNC:@100_s@:@1_s@:Time reception service not started" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "SYNC:@100_s@:@1_s@:Time reception service running" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "SYNC:@100_s@:@1_s@:Time synchronization deactivated" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:Partner station failed" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:Partner station restarted" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:Project functions not equal" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:Archive synchronization failed" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:Internal redundancy error" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:Connection to the partner has been interrupted" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:Connection to the partner has been reestablished" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:Partner server-WinCC has not been started" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:Synchronization launched" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:Synchronization finished" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:Tag Logging is being synchronized" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:Tag Logging synchronization finished" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:Alarm Logging is being synchronized" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:Alarm Logging synchronization finished" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:User Archive is being synchronized" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:User Archive synchronization finished" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:Archive synchronization canceled" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:Partner server project has not been activated" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "SWITCH:@100_s@:Client has been switched automatically" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "SWITCH:@100_s@:Client has been switched manually" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:Synchronization is not ready for all User Archives" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:Synchronization is ready for all User Archives" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "SWRED:@100_s@:Main connection @1_s@ has been interrupted" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "SWRED:@100_s@:Main connection @1_s@ is operational" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "SWRED:@100_s@:Backup connection @1_s@ has been interrupted" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "SWRED:@100_s@:Backup connection @1_s@ is operational" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:Partner server project has been activated" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:Error: Partner server is not a server" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:CAS: Synchronization launched '@2_s@'" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:CAS: Synchronization finished '@2_s@'" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:RedundancyControl Error @1_s@ in @2_s@ causes state switch" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:RedundancyControl: Switchover to status @1_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "DELTALOADER:@100_s@:Delta loading was started" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "DELTALOADER:@100_s@:Delta loading ended" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:Overload during Alarm Logging online update" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:RedundancyControl: Loss of serial connection" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@3_s@:OS server (Master) @1_s@ OS server (Standby) @2_s@ Redundancy error" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "AM:@100_s@:Archive database inconsistency possible" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "AM:@100_s@:Internal error" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "AM:@100_s@:Backup:Error on writing to backup path" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "AM:@100_s@:Backup:Insufficient storage space on destination drive" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "AM:@100_s@:No connection to WriteArchiveServer" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "AM:@100_s@:No connection to Microsoft message queue" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "AM:@100_s@:No connection to WinCC project" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "AM:@100_s@:No connection to the database" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "AM:@100_s@:No connection to text library" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "AM:@100_s@:Error on generating TagLogging data" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "AM:@100_s@:Error on generating AlarmLogging data" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "AM:@100_s@:Notice: Backup will be postponed until restart of partner server." will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "AM:@100_s@:Data base verification failed" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "CA:@100_s@:No access to SQL server (loss of data possible)" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "AM:@100_s@:Insufficient free memory space on project drive" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@1_s@:RedundancyControl: Loss of connection via network card with MAC address @2_s@." will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:RedundancyControl: System blockage detected. Switch to Fault status." will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "REDRT:@100_s@:RedundancyControl: System blockage detected. Restart your computer as soon as possible." will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "WEBRT:@100_s@:WebClient @1_s@ connected (user=@2_s@)" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "WEBRT:@100_s@:WebClient @1_s@ disconnected (user=@2_s@)" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "ESIG:@1_s@:Electronic signature of user @2_s@ accepted." will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "ESIG:@1_s@:Electronic signature of user @2_s@ not accepted." will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "ESIG:@1_s@:Electronic signature of user @2_s@ canceled." will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "@1_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "@7_s@ @102_s@ new=@3_g@ @8_s@ old=@2_g@ @8_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "@7_s@ @102_s@ new=@3_g@ @8_s@ old=@2_g@ @8_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "@10_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.251 - The text "@9_s@" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.261 - The text "Type" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.261 - The text "Area" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.261 - The text "Entry point picture" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.261 - The text "Object name" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.261 - The text "DeviceID" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.261 - The text "Area prefix" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.261 - The text "Plant hierarchy position" will be saved in the language "ENU" with the language ID 1033
04.06.2014 04:54:20.642 - All texts will be modified including texts that have just been created. If a new language has been added, this will also be configured in existing text.
